Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";;"Punten woonruimte";Verzoeker
900;Postjeskade;245;;;1058DX;AMSTERDAM;"Postjeskade 245, 1058DX AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";20-03-18;Zelfstandig;779,27;779,27;;;;;;;;;;;;Huurder
315;Damsterdiep;13;;;9711SG;GRONINGEN;"Damsterdiep 13, 9711SG GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";22-03-18;Onzelfstandig;;;;;900;354,69;;;;;;;;Huurder
2439;Utrechtsestraat;96;;B;1017VS;AMSTERDAM;"Utrechtsestraat 96 B, 1017VS AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";22-03-18;Zelfstandig;473,07;189,23;;;;;;;;;;;;Huurder
1423;Zwanenveld;3051;;;6538ZW;NIJMEGEN;"Zwanenveld 3051, 6538ZW NIJMEGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";29-03-18;Zelfstandig;700;507,52;;;;;;;;;;;;Huurder
111;Arabella;11;;;2907KD;"CAPELLE AAN DEN IJSSEL";"Arabella 11, 2907KD CAPELLE AAN DEN IJSSEL";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";27-03-18;Zelfstandig;;;;;166,85;166,85;;;;;;;;Huurder
5849;"Burgemeester van Oppenstraat";101;;;6224ER;MAASTRICHT;"Burgemeester van Oppenstraat 101, 6224ER MAASTRICHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";27-03-18;Onzelfstandig;400;132;;;;;;;;;;;;Huurder
529;Wolphaertsbocht;75;;C;3082AE;ROTTERDAM;"Wolphaertsbocht 75 C, 3082AE ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-03-18;Zelfstandig;448,53;179,41;;;;;;;;;;;;Huurder
700;Berckheydestraat;40;;;2526LX;"DEN HAAG";"Berckheydestraat 40, 2526LX DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";29-03-18;Zelfstandig;681,48;545,18;;;;;;;;;;;;Huurder
4665;Parkdwarsstraat;4;;;6511DK;NIJMEGEN;"Parkdwarsstraat 4, 6511DK NIJMEGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";29-03-18;Onzelfstandig;480;264;;;;;;;;;;;;Huurder
1582;"Burgemeester Velthuijsenlaan";290;;;2262XA;LEIDSCHENDAM;"Burgemeester Velthuijsenlaan 290, 2262XA LEIDSCHENDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-03-18;Zelfstandig;513,1;513,1;;;;;;;;;;;;Huurder
411;Landstraat;6;;A;9714GR;GRONINGEN;"Landstraat 6 A, 9714GR GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";30-03-18;Onzelfstandig;;;;;601,61;252,34;;;;;;;;Huurder
3550;Noorderhaven;31;;A;9712VG;GRONINGEN;"Noorderhaven 31 A, 9712VG GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De wederpartij wordt in het gelijk gesteld";30-03-18;Onzelfstandig;;;;;597,14;745,71;;;;;;;;Huurder
966;Aalscholversingel;434;;;6883BS;VELP;"Aalscholversingel 434, 6883BS VELP";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";29-03-18;Zelfstandig;546,75;502,36;;;;;;;;;;;;Huurder
1437;Rubicondreef;144;;;3561JG;UTRECHT;"Rubicondreef 144, 3561JG UTRECHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-03-18;Zelfstandig;636,5;254,6;;;;;;;;;;;;Huurder
798;Schoolholm;26;;5;9711JH;GRONINGEN;"Schoolholm 26 5, 9711JH GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";30-03-18;Zelfstandig;372,06;311,8;;;;;;;;;;;;Huurder
1465;"Korte Meerhuizenstraat";4;;HS;1078TL;AMSTERDAM;"Korte Meerhuizenstraat 4 HS, 1078TL AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-04-18;Zelfstandig;477,57;429,81;;;;;;;;;;;;Huurder
833;Borgesiusstraat;93;;B-01;3038TG;ROTTERDAM;"Borgesiusstraat 93 B-01, 3038TG ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";05-04-18;Zelfstandig;485,33;291,2;;;;;;;;;;;;Huurder
346;"Tweede Willemstraat";10;;;9725JJ;GRONINGEN;"Tweede Willemstraat 10, 9725JJ GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";20-04-18;Onzelfstandig;;;;;990;359,01;;;;;;;;Huurder
4215;"Gerrie Knetemannlaan";32;;;1061MC;AMSTERDAM;"Gerrie Knetemannlaan 32, 1061MC AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";30-04-18;Zelfstandig;635,74;254,3;;;;;;;;;;;;Huurder
566;Loosduinsekade;15;;;2571BM;"DEN HAAG";"Loosduinsekade 15, 2571BM DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";16-04-18;Zelfstandig;;;;;1500;782,2;;;;;;;;Huurder
875;Stieltjesstraat;596;;;2521TW;"DEN HAAG";"Stieltjesstraat 596, 2521TW DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";16-04-18;Zelfstandig;;;;;1237,87;337,73;;;;;;;;Huurder
390;Amsterdamsestraatweg;392;;Bis;3551CW;UTRECHT;"Amsterdamsestraatweg 392 Bis, 3551CW UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-04-18;Onzelfstandig;;;;;990;495,9;;;;;;;;Huurder
353;Driemolendrift;43314;;B;9711BW;GRONINGEN;"Driemolendrift 43314 B, 9711BW GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-03-18;Zelfstandig;;;;;1350;832,61;;;;;;;;Huurder
1028;Kasteellaan;14;;;6415HS;HEERLEN;"Kasteellaan 14, 6415HS HEERLEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";03-04-18;Zelfstandig;905;905;;;;;;;;;;;;Huurder
568;Loosduinsekade;15;;;2571BM;"DEN HAAG";"Loosduinsekade 15, 2571BM DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";16-04-18;Zelfstandig;;;;;1500;1254,88;;;;;;;;Huurder
6266;Tulpstraat;13;;;1521WB;WORMERVEER;"Tulpstraat 13, 1521WB WORMERVEER";;"Huurverhoging na woningverbetering (art. 7:255 BW) (huurder)";"Huurprijs mag verhoogd worden";"De wederpartij wordt in het gelijk gesteld";09-04-18;Zelfstandig;457,05;492,05;;;;;;;;;;;;Huurder
5001;Minervaplein;64;;C;3054SK;ROTTERDAM;"Minervaplein 64 C, 3054SK ROTTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";05-04-18;Zelfstandig;;;;;307,47;307,47;;;;;;;;Huurder
2638;"Van Heukelomstraat";72;;;3067PJ;ROTTERDAM;"Van Heukelomstraat 72, 3067PJ ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-04-18;Zelfstandig;600;240;;;;;;;;;;;;Huurder
6453;"Wethouder Kuijpersstraat";25;;;5215XS;'S-HERTOGENBOSCH;"Wethouder Kuijpersstraat 25, 5215XS 'S-HERTOGENBOSCH";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";17-04-18;Zelfstandig;613;613;;;;;;;;;;;;Huurder
366;Eyssoniusplein;14;;;9714CE;GRONINGEN;"Eyssoniusplein 14, 9714CE GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";03-04-18;Onzelfstandig;;;;;525;402,37;;;;;;;;Huurder
305;Kraneweg;49;;A;9718JG;GRONINGEN;"Kraneweg 49 A, 9718JG GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-04-18;Onzelfstandig;;;;;2093,88;1061,77;;;;;;;;Huurder
363;"Mutua Fidesstraat";17;;;9741CB;GRONINGEN;"Mutua Fidesstraat 17, 9741CB GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";03-04-18;Onzelfstandig;;;;;600;288,08;;;;;;;;Huurder
846;Vleutenseweg;312;;;3532HT;UTRECHT;"Vleutenseweg 312, 3532HT UTRECHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";03-04-18;Onzelfstandig;316,25;189,75;;;;;;;;;;;;Huurder
1547;"Cornelis Trooststraat";63;;-3;1072JC;AMSTERDAM;"Cornelis Trooststraat 63 -3, 1072JC AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";17-04-18;Zelfstandig;430,19;430,19;;;;;;;;;;;;Huurder
138;Azielaan;246;;;3526SH;UTRECHT;"Azielaan 246, 3526SH UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";05-04-18;Onzelfstandig;;;;;1500;244,05;;;;;;;;Huurder
1267;"Nieuwe Kijk in 't Jatstraat";62;;;9712SJ;GRONINGEN;"Nieuwe Kijk in 't Jatstraat 62, 9712SJ GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";03-04-18;Zelfstandig;580;491,97;;;;;;;;;;;;Huurder
6941;Willemsparkweg;213;;-1;1071HC;AMSTERDAM;"Willemsparkweg 213 -1, 1071HC AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";05-04-18;Zelfstandig;1495;1495;;;;;;;;;;;;Huurder
1617;maaierserf;16;;;6846AK;ARNHEM;"maaierserf 16, 6846AK ARNHEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";06-04-18;Zelfstandig;659,56;659,56;;;;;;;;;;;;Huurder
969;"Burgemeester van Leeuwenlaan";26;;1;1064KS;AMSTERDAM;"Burgemeester van Leeuwenlaan 26 1, 1064KS AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";18-04-18;Zelfstandig;381,99;381,99;;;;;;;;;;;;Huurder
1872;Damsterdiep;3;;A;9711SG;GRONINGEN;"Damsterdiep 3 A, 9711SG GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";03-04-18;Onzelfstandig;;;;;405;295,45;;;;;;;;Huurder
377;"Alard du Hamelstraat";20;;;5622CD;EINDHOVEN;"Alard du Hamelstraat 20, 5622CD EINDHOVEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";20-04-18;Onzelfstandig;;;;;960;411,33;;;;;;;;Huurder
1861;Asstraat;64;;;2516KA;"DEN HAAG";"Asstraat 64, 2516KA DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";11-04-18;Onzelfstandig;;;;;1498,82;1129,4;;;;;;;;Huurder
323;Lingestraat;13;;a;9725GL;GRONINGEN;"Lingestraat 13 a, 9725GL GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";03-04-18;Onzelfstandig;;;;;1140;511,92;;;;;;;;Huurder
208;Erasmuslaan;59;;;9752PE;"HAREN GN";"Erasmuslaan 59, 9752PE HAREN GN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";03-04-18;Zelfstandig;;;;;1543,26;1543,26;;;;;;;;Huurder
468;"generaal de la reijlaan";4;;a;1404br;BUSSUM;"generaal de la reijlaan 4 a, 1404br BUSSUM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";26-04-18;Zelfstandig;;;;;2382,59;1327,47;;;;;;;;Huurder
90;Braamweg;8;;A;3768CH;SOEST;"Braamweg 8 A, 3768CH SOEST";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De wederpartij wordt in het gelijk gesteld";26-04-18;Zelfstandig;;;;;210,88;227,36;;;;;;;;Huurder
176;Oosterhoutsestraat;18;;A;6678PB;OOSTERHOUT;"Oosterhoutsestraat 18 A, 6678PB OOSTERHOUT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";20-04-18;Zelfstandig;;;;;1599,5;1588,42;;;;;;;;Huurder
335;Blekerslaan;2;;A;9724EJ;GRONINGEN;"Blekerslaan 2 A, 9724EJ GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";03-04-18;Zelfstandig;;;;;900;243,59;;;;;;;;Huurder
1560;Klokkengieterstraat;238;;;5914LS;VENLO;"Klokkengieterstraat 238, 5914LS VENLO";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";06-04-18;Zelfstandig;336,38;336,38;;;;;;;;;;;;Huurder
4180;Rustenburgerstraat;243;;HS;1073GB;AMSTERDAM;"Rustenburgerstraat 243 HS, 1073GB AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";30-04-18;Zelfstandig;554,98;221,99;;;;;;;;;;;;Huurder
238;"Edward Jennerstraat";64;;;2035EP;HAARLEM;"Edward Jennerstraat 64, 2035EP HAARLEM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";02-04-18;Zelfstandig;;;;;0;0;;;;;;;;Huurder
5977;"Nieuwe Ebbingestraat";31;;A;9712ND;GRONINGEN;"Nieuwe Ebbingestraat 31 A, 9712ND GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";03-04-18;Onzelfstandig;;;;;1740;1447,74;;;;;;;;Huurder
826;Raamstraat;1;;C;9711CK;GRONINGEN;"Raamstraat 1 C, 9711CK GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";03-04-18;Zelfstandig;;;;;1360;346,74;;;;;;;;Huurder
116;Langegracht;89;;"ET 1 AT";2312NX;LEIDEN;"Langegracht 89 ET 1 AT, 2312NX LEIDEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-04-18;Zelfstandig;;;;;1860;521,94;;;;;;;;Huurder
4033;Lindenlaan;296;;;1185NJ;AMSTELVEEN;"Lindenlaan 296, 1185NJ AMSTELVEEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";16-04-18;Zelfstandig;441,29;264,77;;;;;;;;;;;;Huurder
2542;Werfstraat;10;;A;9712VN;GRONINGEN;"Werfstraat 10 A, 9712VN GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";17-04-18;Zelfstandig;895;647,53;;;;;;;;;;;;Huurder
77;Noorderstationstraat;19;;D;9716AN;GRONINGEN;"Noorderstationstraat 19 D, 9716AN GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-04-18;Zelfstandig;;;;;1680;256,18;;;;;;;;Huurder
797;Hoendiep;186;;11;9745EC;HOOGKERK;"Hoendiep 186 11, 9745EC HOOGKERK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";12-04-18;Zelfstandig;370,08;296,06;;;;;;;;;;;;Huurder
389;Amsterdamsestraatweg;392;;Bis;3551CW;UTRECHT;"Amsterdamsestraatweg 392 Bis, 3551CW UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-04-18;Onzelfstandig;;;;;880;471,99;;;;;;;;Huurder
8737;Bagijnenstraat;27;;C;3011HA;ROTTERDAM;"Bagijnenstraat 27 C, 3011HA ROTTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";05-04-18;Onzelfstandig;410;256,48;;;;;;;;;;;;Huurder
1422;Odeonpad;171;;;1325AM;ALMERE;"Odeonpad 171, 1325AM ALMERE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";25-04-18;Zelfstandig;386;386;;;;;;;;;;;;Huurder
1152;Corsicastraat;85;;;1339WP;ALMERE;"Corsicastraat 85, 1339WP ALMERE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";03-04-18;Zelfstandig;604,91;604,91;;;;;;;;;;;;Huurder
1558;Parkweg;22;;"A KM AT 2de ET";9725EH;GRONINGEN;"Parkweg 22 A KM AT 2de ET, 9725EH GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";18-04-18;Onzelfstandig;294;262,67;;;;;;;;;;;;Huurder
1339;Scheldestraat;65;;;2515TA;"DEN HAAG";"Scheldestraat 65, 2515TA DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";16-04-18;Zelfstandig;700;700;;;;;;;;;;;;Huurder
1096;"Jan Evertsenstraat";124;;3;1056EJ;AMSTERDAM;"Jan Evertsenstraat 124 3, 1056EJ AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";18-04-18;Zelfstandig;396,75;396,75;;;;;;;;;;;;Huurder
148;Wilgenroosstraat;49;;;5644CE;EINDHOVEN;"Wilgenroosstraat 49, 5644CE EINDHOVEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";20-04-18;Zelfstandig;;;;;2580;1055,26;;;;;;;;Huurder
706;Klipperwerf;9;;;2317dx;LEIDEN;"Klipperwerf 9, 2317dx LEIDEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs is redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";20-04-18;Onzelfstandig;535;290,51;;;;;;;;;;;;Huurder
764;Oranjeplein;1;;;5951BN;BELFELD;"Oranjeplein 1, 5951BN BELFELD";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";06-04-18;Zelfstandig;539,3;539,3;;;;;;;;;;;;Huurder
6128;"Van Eeghenstraat";87;;;1071EX;AMSTERDAM;"Van Eeghenstraat 87, 1071EX AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";10-04-18;Onzelfstandig;;;;;1380;1185,28;;;;;;;;Huurder
667;"Kleine Beer";591;;;3067ZW;ROTTERDAM;"Kleine Beer 591, 3067ZW ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";05-04-18;Zelfstandig;589,43;235,77;;;;;;;;;;;;Huurder
1125;Insulindestraat;239;;"B 2";3038JP;ROTTERDAM;"Insulindestraat 239 B 2, 3038JP ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-02-18;Zelfstandig;611,66;611,66;;;;;;;;;;;;Huurder
229;Jadestraat;53;;;9743HB;GRONINGEN;"Jadestraat 53, 9743HB GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";20-04-18;Onzelfstandig;;;;;1200;417,27;;;;;;;;Huurder
2774;Oranjestraat;6;;;6942BD;DIDAM;"Oranjestraat 6, 6942BD DIDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-04-18;Zelfstandig;714,7;142,94;;;;;;;;;;;;Huurder
523;Churchill-laan;34;;"3 HG";1078EG;AMSTERDAM;"Churchill-laan 34 3 HG, 1078EG AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-04-18;Zelfstandig;637,99;382,79;;;;;;;;;;;;Huurder
255;"Jozef Israelstraat";40;;;9718GM;GRONINGEN;"Jozef Israelstraat 40, 9718GM GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";20-04-18;Onzelfstandig;;;;;1500;429,43;;;;;;;;Huurder
388;Amsterdamsestraatweg;392;;Bis;3551CW;UTRECHT;"Amsterdamsestraatweg 392 Bis, 3551CW UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-04-18;Onzelfstandig;;;;;220;138,98;;;;;;;;Huurder
1259;Noorderbuitensingel;2;;;9717KK;GRONINGEN;"Noorderbuitensingel 2, 9717KK GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";12-04-18;Onzelfstandig;;;;;1380;540,57;;;;;;;;Huurder
210;Hoornsediep;42;;A;9725HL;GRONINGEN;"Hoornsediep 42 A, 9725HL GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";Intrekking;"De verzoeker wordt in het gelijk gesteld";03-04-18;Onzelfstandig;;;;;0;0;;;;;;;;Huurder
1512;Narcisstraat;3;;;6987BN;GIESBEEK;"Narcisstraat 3, 6987BN GIESBEEK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";06-04-18;Zelfstandig;705;705;;;;;;;;;;;;Huurder
2019;Ruysdaellaan;56;;;3764WN;SOEST;"Ruysdaellaan 56, 3764WN SOEST";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";02-03-18;Zelfstandig;540,64;540,64;;;;;;;;;;;;Huurder
580;Barestraat;49;;A;9725CM;GRONINGEN;"Barestraat 49 A, 9725CM GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De wederpartij wordt in het gelijk gesteld";26-04-18;Zelfstandig;;;;;1095;1277,3;;;;;;;;Huurder
526;Gouwzeestraat;226;;;1443kg;PURMEREND;"Gouwzeestraat 226, 1443kg PURMEREND";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";03-04-18;Zelfstandig;530,23;530,23;;;;;;;;;;;;Huurder
3874;Taandwarsstraat;74;;;1013BW;AMSTERDAM;"Taandwarsstraat 74, 1013BW AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";06-04-18;Zelfstandig;411,69;411,96;;;;;;;;;;;;Huurder
